Time,Volume,Porosity,Surface_Area
135,0.535483628318459,38.1867189778675,3.08413356257806
136,0.536592578970954,38.3144655793093,3.18108043585973
137,0.491911414932642,32.7114618705638,2.86770655593636
138,0.511189530580336,35.24906513163,3.00266007442325
139,0.543686925529306,39.1193746883364,3.1714652620465
140,0.553278247066787,40.1747670806142,3.17326029669334
141,0.553682169489882,40.2184108068792,3.17174771543407
142,0.501348511544942,33.9780626893656,2.97003853315858
143,0.532347721506434,37.8225947763355,3.04718017738137
144,0.54342253994328,39.0897550855089,3.13509056974729
145,0.558977225254448,40.7847073108698,3.23514678201943
146,0.533045405691779,37.9039765720459,3.09475301510268
147,0.535652541331753,38.2062112172455,3.14063875542867
148,0.572306665216568,42.1638746991099,3.25516934531932
149,2.39599437335624,86.1852764062904,9.91242296428967
150,0.521471192259106,36.525736241335,3.08054349328436
151,0.568568546791929,41.7836245308288,3.20466930767372
152,0.649991963243732,49.0762934439725,3.84055970170941
153,0.543158154357255,39.0601066476323,3.12169702438197
154,0.575530700557268,42.4878638655587,3.2449754786086
155,0.556729947773231,40.5456808415085,3.16637404588874
156,0.581082797863804,43.0373775963024,3.28430259134963
157,2.39599437335624,86.1852764062904,9.91242296428967
158,0.561151062295102,41.0141007937839,3.19861898263664
159,0.579790246109901,42.9103883308072,3.26401517224957
160,2.39599437335624,86.1852764062904,9.91242296428967
161,0.595425715905688,44.4095222698731,3.32816744786847
162,0.518019491552662,36.1027904552602,3.05906114148741
163,2.39599437335624,86.1852764062904,9.91242296428967
164,2.39599437335624,86.1852764062904,9.91242296428967
165,0.572534330582312,42.1868729402921,3.22821536138277
166,0.579650709272832,42.8966453926646,3.2558773845208
167,2.39599437335624,86.1852764062904,9.91242296428967
168,0.540984317316601,38.8152319013919,3.14928249397821
169,0.571564916766885,42.0888178595119,3.22975932635177
170,0.553608729049319,40.2104803209285,3.19710640137737
171,0.601264230930418,44.94932793727,3.35085616675752
172,0.568399633778635,41.7663241970158,3.2213077015257
173,0.588801388166938,43.7840999270616,3.2948003205004
174,0.571498820370379,42.0821201720969,3.21525737648862
175,0.593714553640578,44.2493033107657,3.28332353315578
176,0.602674287389221,45.0781281156213,3.31357515834119
177,0.592414657842619,44.1269732917491,3.41211116642392
178,0.740749659691047,55.3155380269693,3.96074025134078
179,0.596901868760997,44.5469988748629,3.32060454157211
180,0.598304581175744,44.6770072611606,3.35091512271191
181,2.39599437335624,86.1852764062904,9.91242296428967
182,0.769765977757347,56.9999182135403,4.46780343771965
183,0.700753995760631,52.7651640943242,4.09029487976479
184,0.578409565827324,42.7741137844848,3.28430259134962
185,0.607771053964268,45.538702799186,3.31858365776496
186,0.6366478351935,48.0089334004572,3.45919711064983
187,0.574502534389391,42.3849364995748,3.25004674545183
188,0.59270841960487,44.1546654220533,3.29693676448921
189,0.583623837107271,43.2853871012877,3.26110556991269
190,0.60299008128364,45.1068914275721,3.35473866409605
191,0.601124694093349,44.9365492297346,3.27344350354237
192,0.614637735156875,46.1471398407522,3.3483645273044
193,0.623252298834873,46.8914915165525,3.43042668301396
194,2.39599437335624,86.1852764062904,9.91242296428967
195,0.624486098236326,46.996418185319,3.39623360453563
196,0.620461562093493,46.6526179505502,3.36891680220464
197,0.589190622501919,43.8212375827618,3.30841355183383
198,0.617949899026251,46.4357870239025,3.38413295446147
199,0.6112080665826,45.8449555728715,3.34471550205632
200,0.630412741789731,47.4947160712049,3.39308671864324
201,2.39599437335624,86.1852764062904,9.91242296428967
202,0.635810614171086,47.9404727410018,3.42074874178126
203,0.620909548780925,46.691108125189,3.37700942010135
204,0.62581537021051,47.1090011917318,3.38911007017551
205,0.609717225639178,45.712539176992,3.35138968982295
206,0.623289019055155,46.8946203317101,3.59468269246418
207,0.644109383954665,48.6112129017985,3.45003128343009
208,2.39599437335624,86.1852764062904,9.91242296428967
209,0.619139634163365,46.5387157055006,3.3927414978362
210,0.635884054611648,47.9464852751889,3.42459985541007
211,0.637800850110333,48.1029227316426,3.44549353965227
212,0.620909548780925,46.691108125189,3.38253003353808
213,0.60688242463346,45.4589576885647,3.29764480369069
214,0.801595064697197,58.7073305990182,4.8407038615471
215,0.618853216445171,46.5139727476352,3.37861615248981
216,0.641142390155934,48.3734026821254,3.41880060005083
217,0.653898994681665,49.3805614181837,3.49152622386966
218,0.635942806964098,47.951294302683,3.42459985541007
219,0.63932106722998,48.226326807258,3.44507557676851
220,0.641840074341279,48.4295211171247,3.43911940286063
221,0.641634441107703,48.4129936309888,3.45530463865404
222,0.631492316266002,47.5844770436488,3.40824391494567
223,0.635575604761285,47.9212232942264,3.39184280464922
224,0.645923362836561,48.7555306025131,3.46216331721398
225,0.62903940555121,47.3800850822765,3.43909799380815
226,2.39599437335624,86.1852764062904,9.91242296428967
227,0.635127618073853,47.8844895764695,3.40886777767522
228,0.759308059021227,56.4076798517495,4.06243457971111
229,0.660831772270778,49.9116092946615,3.49994646498601
230,2.39599437335624,86.1852764062904,9.91242296428967
231,0.777491912104537,57.4272098723137,4.30067918429955
232,2.39599437335624,86.1852764062904,9.91242296428967
233,2.39599437335624,86.1852764062904,9.91242296428967
234,0.64553412850158,48.7246319929946,3.42787608760646
235,0.68605121955999,51.7528734644197,3.61237199459756
236,0.655184202391511,49.4798563836238,3.51970036102064
237,2.39599437335624,86.1852764062904,9.91242296428967
238,0.649646793173088,49.0492366808604,3.47230203943538
239,0.649676169349313,49.0515405033995,3.46417803782894
240,0.662469494095325,50.0354351482981,3.48837933797727
241,0.653898994681665,49.3805614181836,3.49863597210745
242,2.39599437335624,86.1852764062904,9.91242296428967
243,2.24030063936344,85.2251972711104,8.37588847434102
244,0.800412673604138,58.6463319590435,4.35128480746955
245,0.672787875994377,50.8017293696347,3.53927357772704
246,0.683848006343111,51.5974314570239,3.62161818682417
247,0.663174522324727,50.0885530343211,3.52737501603359
248,0.655984703193644,49.5415063204164,3.4945513863882
249,2.39599437335624,86.1852764062904,9.91242296428967
250,0.705858106379735,53.1067225822962,3.6600879647452
251,2.39599437335624,86.1852764062904,9.91242296428967
252,0.677847922349143,51.1689880448568,3.56367696625608
253,0.660824428226722,49.9110526394709,3.53022947388114
254,0.670804984099185,50.6562998418243,3.40181844512978
255,0.674800144065793,50.9484396364137,3.55611405995973
256,0.683084225761259,51.5433108367978,3.56347487787536
257,0.659597972869326,49.8179173352955,3.50149042995501
258,0.669879634548096,50.5881380879277,3.54131968205173
259,0.675196722444831,50.9772501854753,3.54197492849101
260,0.664393633638066,50.180136707885,3.52263518387506
261,0.690252012760173,52.0464998462807,3.58833142446296
262,0.669953074988659,50.5935546298368,3.54710133982356
263,0.682283724959126,51.486458215044,3.55745593654801
264,2.39599437335624,86.1852764062904,9.91242296428967
265,0.68915775019579,51.9703580339969,3.58485310388586
266,0.704991509181096,53.0490799265819,3.65403763970812
267,0.919628540769478,64.0072066790094,4.89819484353255
268,0.83573752551477,60.394263761685,4.3654315618684
269,2.39599437335624,86.1852764062904,9.91242296428967
270,0.702406405673291,52.8762839680085,3.6252396398276
271,2.39599437335624,86.1852764062904,9.91242296428967
272,2.39599437335624,86.1852764062904,9.91242296428967
273,0.675630021044151,51.0086897132758,3.60497979297219
274,0.696421009767435,52.4712788158796,3.70821808631154
275,0.709038077456098,53.3170346524168,3.76098391424994
276,0.654728871660023,49.4447221854184,3.47532720195392
277,0.689466200046153,51.9918452887404,3.58281462249131
278,0.795668421143792,58.3997565814941,4.2317671272076
279,0.946941040614724,65.0453422332265,4.85791770458029
280,0.691111265914756,52.1061200526246,3.59891949327786
281,2.39599437335624,86.1852764062904,9.91242296428967
282,0.709677009288992,53.3590639590226,3.64732209357451
283,0.703170186255142,52.9274695557274,3.7373613069991
284,2.39599437335624,86.1852764062904,9.91242296428967
285,0.724027271374933,54.2834899890678,3.6831219044413
286,0.690141852099329,52.0388454934102,3.63961224338676
287,0.693762465819068,52.2891455926178,3.68202347460072
288,0.70704784151685,53.1856289540611,3.6245116513116
289,2.39599437335624,86.1852764062904,9.91242296428967
290,2.39599437335624,86.1852764062904,9.91242296428967
291,2.39599437335624,86.1852764062904,9.91242296428967
292,0.680903044676549,51.3880863673864,3.56768880989861
293,2.39599437335624,86.1852764062904,9.91242296428967
294,0.716220552543124,53.7851854677027,3.65488499987086
295,0.712137264047841,53.5201966375736,3.68952742494268
296,0.703772397867756,52.9677490900691,3.64413620104224
297,0.705505592265035,53.083291808174,3.65866953461513
298,0.712695411396117,53.5565972914578,3.65577371840058
299,0.732516986303974,54.8133345453038,3.77499134768755
300,0.741462031964504,55.358469384735,3.74267366886293
301,0.728345569280016,54.5545392241213,3.74433554574071
302,0.704528834405551,53.0182465449718,3.62204758410314
303,0.70527792689929,53.0681469849453,3.70622477474904
304,0.720054143540494,54.0312345995985,3.67001081246356
305,0.748666539183699,55.7880601474587,3.76838755027052
306,0.697463864023425,52.5423441881882,3.60550334138036
307,2.39599437335624,86.1852764062904,9.91242296428967
308,0.765954418892146,56.7859402810485,3.79036206676591
309,0.745655481120631,55.6095263321143,3.73958955039
310,0.762451309877308,56.5873917833174,3.83648127918235
311,0.725966099005787,54.4055844407465,3.69506944743188
312,0.735028649371217,54.9677416950815,3.72739474918664
313,2.39599437335624,86.1852764062904,9.91242296428967
314,0.756612794852578,56.2523919431611,3.75708527906197
315,0.858320460987782,61.4363148678671,4.41653170146396
316,0.75723703859736,56.2884561731006,3.81530514155257
317,0.729476552064681,54.6249980121841,3.67291425160825
318,0.727258650759689,54.4866190791626,3.81301794220728
319,0.747932134778073,55.744647861906,3.76536238775198
320,0.765807538011021,56.777651881087,3.79641239180299
321,0.759902926589784,56.4418048124346,3.81895416680065
322,0.749525792338283,55.8387445257374,3.73742172269145
323,0.699953494958499,52.7111440425588,3.65338239326884
324,2.39599437335624,86.1852764062904,9.91242296428967
325,0.765124541913788,56.7390690184793,3.80423634243445
326,0.750700839387285,55.9078686697408,3.73807696913073
327,0.723314899101475,54.2384650985098,3.69118695009335
328,0.717285438931282,53.8537962664943,3.60360418094706
329,0.71860736686141,53.9386853984428,3.68148759980818
330,0.781876306406127,57.6659380405793,3.8463865293133
331,2.39599437335624,86.1852764062904,9.91242296428967
332,0.768311857034207,56.918535491863,3.85082631049685
333,0.769391431510478,56.9789854105631,3.81981531308572
334,0.78572458549161,57.873279503797,3.87058782946163
335,0.767783085862156,56.8888653455663,3.82369781042425
336,0.756326377134383,56.2358249021919,3.78134553516468
337,0.740580746677752,55.3053463130297,3.73594052514191
338,0.980540042172134,66.2430919938002,5.27789880143062
339,0.785210502407671,57.845698830433,3.85281345886716
340,0.752279808859381,56.0004141940394,3.77532659383733
341,0.752272464815325,55.9999846490119,3.74649721024707
342,0.776691411302404,57.3833320179299,3.86367635813948
343,0.779070881576634,57.5134935950702,3.82061369195132
344,0.775039001389745,57.2924718102606,3.88695755604836
345,2.39599437335624,86.1852764062904,9.91242296428967
346,0.787634036946238,57.9754067912897,3.8673567670973
347,0.772497962146278,57.1519905268924,3.80397529809934
348,0.777910522615744,57.4501192133249,3.83582984420814
349,0.775413547636614,57.313100730719,3.79240817109061
350,0.775288698887658,57.306226638554,3.8510773801747
351,0.767151498073317,56.8533724001975,3.78805110664104
352,0.788133431942064,58.0020353679995,3.87275184569511
353,0.777124709901724,57.4070936385669,3.84855435701185
354,0.802028363296516,58.7296391065877,3.95115500149932
355,0.751332427176124,55.9449335570327,3.78026851437657
356,0.753021557309064,56.0437550841394,3.76067153689059
357,0.765447679852264,56.7573318578893,3.76366912716447
358,0.89396845083689,62.9740848583489,4.83564548883704
359,0.784835956160801,57.8255815878824,3.884883879479
360,0.77896072091579,57.5074851513876,3.82367023817959
361,0.755878390446951,56.2098871745388,3.78348579061857
362,0.777704889382169,57.4388685838203,3.84638652931331
363,0.784299840944694,57.7967528845463,3.87340709213438
364,0.810018683229732,59.1367450093588,3.92967264970237
365,0.787780917827364,57.9832422302293,3.89453805993211
366,0.803989223059539,58.8302939260309,3.92168796905718
367,0.902568326426775,63.3268761700942,4.48059363741874
368,0.776559218509392,57.3760774309838,3.8445639224218
369,2.39599437335624,86.1852764062904,9.91242296428967
370,0.796145784007449,58.4246997661796,3.8923250624015
371,0.801330679111171,58.6937067769398,3.8872262233136
372,0.758764599761063,56.376457190513,3.79661448018371
373,0.773423311697367,57.203255320352,3.8339758536069
374,0.810106811758407,59.1411903719788,3.90386461716558
375,0.804011255191708,58.8314220898467,3.90688977968412
376,0.814814343998473,59.3772492546326,3.96863694404895
377,0.80445924187914,58.8543480180779,3.89039451825847
378,0.802256028662261,58.7413508687578,3.89837538743858
379,0.811994231080867,59.2361635920249,3.93421039348018
380,0.800853316247514,58.6690854261631,3.90547134955404
381,0.789536144356811,58.0766501488483,3.87852734027475
382,2.39599437335624,86.1852764062904,9.91242296428967
383,0.810268380727645,59.1493376919445,3.95242032454581
384,0.8032401305658,58.7918995323547,3.91866280653864
385,0.768715779457301,56.9411726875595,3.83589261162761
386,0.805274430769385,58.8960002512743,3.93230361011674
387,0.829737441520802,60.1078626278067,4.00326939446352
388,0.806471509950556,58.9570126264853,3.92221768065754
389,0.789624272885486,58.0813291376616,3.84235092489119
390,0.78163395295227,57.6528119396814,3.83617506501518
391,0.815908606562856,59.4317307922036,3.94513987163704
392,0.847745037546762,60.9552418073881,4.06967983744508
393,0.810407917564714,59.1563713993986,3.92050301101755
394,2.39599437335624,86.1852764062904,9.91242296428967
395,0.836170824114089,60.4147872116096,4.0170395443456
396,0.786811504011937,57.9314742715075,3.88848773489503
397,2.39599437335624,86.1852764062904,9.91242296428967
398,0.800162976106225,58.6334272037028,3.91571419756189
399,0.808652691035267,59.0677179870333,3.94636999950873
400,2.39599437335624,86.1852764062904,9.91242296428967
401,0.819962518881914,59.6323011872121,3.96269836772846
402,0.834217308395123,60.3220891404445,4.07605397423673
403,2.39599437335624,86.1852764062904,9.91242296428967
404,0.853943410730249,61.2386493249072,4.11698781936622
405,0.794170236156314,58.3212786213194,3.89081248114223
406,0.803996567103595,58.8306699875062,3.93225844028467
407,0.824324881051335,59.8459287583499,3.99452153012753
408,2.39599437335624,86.1852764062904,9.91242296428967
409,2.39599437335624,86.1852764062904,9.91242296428967
410,0.892999037021463,62.933890600372,4.70212183487545
411,0.854178420140049,61.2493137036019,4.04305347672818
412,0.847818477987324,60.9586239750546,4.02401378308721
413,0.798275556783765,58.5356212917765,3.88933509505776
414,0.825683529201744,59.9120015970278,4.01357500989083
415,0.80135271124334,58.6948424388012,3.92176452259897
416,0.831433915697799,60.189259332511,3.97924261045124
417,0.858019355181476,61.4227816655731,4.15032356302456
418,0.838873432326794,60.5423193482358,4.08673619418082
419,0.817083653611858,59.490071972822,4.05163298812029
420,0.818912320581868,59.5805324109897,3.97166210656749
421,2.39599437335624,86.1852764062904,9.91242296428967
422,0.811090913661947,59.1907646325875,3.94435909035884
423,0.850836880094449,61.0971259305007,4.05189168072828
424,0.814983257011767,59.385668705189,3.94266201830625
425,0.81863324690773,59.5667533354765,3.9809082987941
426,0.835642052942038,60.38973878413,4.06011980812117
427,0.842214972372395,60.6988701391021,4.02834562701923
428,0.838682487181332,60.5333359097035,4.03748007052925
429,0.825720249422025,59.9137843317167,3.99366800677261
430,0.84419052022353,60.7908413953339,4.02401378308721
431,0.834019019205604,60.3126556615849,4.08770146625233
432,0.834019019205604,60.3126556615849,4.1028724486771
433,2.39599437335624,86.1852764062904,9.91242296428967
434,0.836919916607828,60.4502183026547,4.09247268212059
435,0.846525926233422,60.8990120984517,4.13396381109509
436,0.824574578549248,59.8580882056345,4.06675880071299
437,0.810709023371021,59.1715411500338,4.00339111783737
438,0.855280026748489,61.2992248564064,4.07068411615647
439,0.877429663622182,62.2761785105857,4.15374673911235
440,0.838462165859644,60.5229653194145,4.00888797049451
441,0.950613062642856,65.1803648605704,4.74541943289201
442,0.870753927575038,61.9869644548372,4.11950467933688
443,0.827394691466853,59.9949089094125,4.00046391791309
444,0.848699763274076,60.9991643307307,4.08432110826949
445,0.856932436661148,61.3738509783024,4.13633753863943
446,0.867728181423857,61.8544139644213,4.07932404324094
447,2.39599437335624,86.1852764062904,9.91242296428967
448,0.841847770169582,60.6817275368772,4.00132506419816
449,2.39599437335624,86.1852764062904,9.91242296428967
450,2.39599437335624,86.1852764062904,9.91242296428967
451,0.838616390784825,60.5302253047748,4.0481133091762
452,0.880859332196458,62.4230580409884,4.19771190995257
453,0.870320628975718,61.9680392512867,4.10053156458045
454,0.861250734566232,61.567521893992,4.08053657352523
455,0.874124843796863,62.1335553669585,4.08203918012724
456,0.864371953290144,61.7063003097125,4.07176113694458
457,2.39599437335624,86.1852764062904,9.91242296428967
458,0.865488247986696,61.7556909906086,4.1529759324914
459,0.873897178431119,62.1236905016407,4.19900480524372
460,0.881094341606258,62.4330807304269,4.16763861236829
461,2.39599437335624,86.1852764062904,9.91242296428967
462,0.875123633788515,62.1767728329926,4.10266800856927
463,0.850917664579068,61.1008192944568,4.02244224587355
464,2.39599437335624,86.1852764062904,9.91242296428967
465,0.85380387389318,61.2323145723497,4.03762701442064
466,0.869902018464511,61.9497376745651,4.14487333993744
467,0.876166488044505,62.2217918036615,4.2359382411259
468,2.39599437335624,86.1852764062904,9.91242296428967
469,0.892932940624956,62.9311469046784,4.43940109968125
470,0.88464885892949,62.5840245359564,4.12036582562195
471,0.910661462976778,63.6527937705825,4.20314980665532
472,0.885008717088247,62.5992384471627,4.13201331763755
473,0.856080527550622,61.3354130426209,4.09095012620406
474,0.883459123792375,62.5336372576996,4.12036582562195
475,0.849096341653114,61.0173800353947,4.03388764950843
476,0.87236227322336,62.0570478389715,4.13417733387103
477,2.39599437335624,86.1852764062904,9.91242296428967
478,0.883789605774907,62.5476473317675,4.2397013668177
479,0.859568948477348,61.4923269871093,4.08365588717296
480,2.39599437335624,86.1852764062904,9.91242296428967
481,0.873529976228306,62.1077685932223,4.12235913718444
482,0.843867382285054,60.7758272272941,4.02638369916647
483,0.888871684261842,62.7617792465876,4.16319883118474
484,0.904683411114979,63.412615293558,4.2603692018996
485,0.83968862121704,60.5806257657451,4.00882901454012
486,0.866141867907704,61.7845514384866,4.08103871288092
487,0.863821149985925,61.6818828752464,4.06271703309869
488,2.39599437335624,86.1852764062904,9.91242296428967
489,0.907687125133991,63.5336900971094,4.16619642145862
490,0.914289420740573,63.7970217645206,4.20240422055192
491,0.865253238576896,61.7453035432258,4.07988513855102
492,2.39599437335624,86.1852764062904,9.91242296428967
493,0.91714625387846,63.9097909847796,4.21676303798875
494,0.888049151327541,62.7272882919611,4.21773447325245
495,0.90210565165123,63.3080671433405,4.18953657532188
496,0.885992818991787,62.6407807258911,4.15625978761794
497,0.905623448754181,63.4505930190589,4.20310463682326
498,2.39599437335624,86.1852764062904,9.91242296428967
499,0.928169664006913,64.3384164732263,4.22573439975792
500,0.889040597275136,62.7688543116593,4.11930640242124
501,0.889907194473775,62.8051102344746,4.12535672745832
502,0.932855164114809,64.5175357619328,4.56234576749605
503,2.39599437335624,86.1852764062904,9.91242296428967
504,0.902994280982038,63.344175376169,4.19320319815737
505,0.858379213340233,61.4389543856763,4.05269387105896
506,0.944473441811819,64.9540171966053,4.51300927883762
507,0.901070141439297,63.2659007575939,4.16859772124762
508,0.907878070279454,63.5413597006353,4.20703230399385
509,1.0282175761854,67.8083697783127,5.07954151290414
510,0.931349635083275,64.4601782690982,4.25306498821124
511,2.39599437335624,86.1852764062904,9.91242296428967
512,0.992635682732801,66.6544326626732,4.64014646962319
513,0.954248364450707,65.3130136418381,4.63570904016676
514,0.880631666830713,62.4133434593343,4.15160032046627
515,0.913342039057315,63.7594695256079,4.18826127761813
516,0.914656622943386,63.8115559766206,4.24074465216896
517,0.886881448322594,62.6782135734108,4.15777236887721
518,0.929572376421659,64.3922293308492,4.28080356489106
519,0.940221240303242,64.795519840283,4.51620895749222
520,2.39599437335624,86.1852764062904,9.91242296428967
521,0.907672437045879,63.5330999939497,4.2180559332799
522,0.906445981688483,63.4837589126459,4.2324951157236
523,0.946191948120985,65.0176689140799,4.32812533293453
524,0.92371182926476,64.1663136149871,4.30977226944257
525,0.931415731479781,64.4627002945156,4.23834716384504
526,0.91075693554951,63.6566039653281,4.22533638618868
527,0.927053369310361,64.2954752166822,4.23728774064433
528,0.976346593016007,66.0981046722848,4.33318662512051
529,0.940544378241718,64.8076148603661,4.2441954005014
530,0.947014481055287,65.0480529472837,4.33230788124804
531,0.8994911719672,63.2014176107923,4.20400714147531
532,1.05147616371159,68.5204466422132,5.06563966499095
533,0.903170538039389,63.351328895367,4.19493546538476
534,0.91276185957687,63.7364339310319,4.21311401274066
535,0.919063049377145,63.9850606305714,4.19582418391448
536,2.39599437335624,86.1852764062904,9.91242296428967
537,0.932333736986814,64.4976914522314,4.27157497025185
538,0.93108524949725,64.4500865867301,4.24938457925342
